Name,Location,Locality,City,Cuisine,Rating,Votes,Cost,Unique_ID,Image_Path
Angrezi Patiyalaa,"Khopat, Thane", Thane,Mumbai,"Multi-Cuisine,  North Indian,  Asian,  Andhra,  Chettinad,  Fast Food",4.2,88,2000,656a6f25-92c8-4402-b212-cf7832cc821c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/656a6f25-92c8-4402-b212-cf7832cc821c.png
Fire Bowl,"Oshiwara, North Western", North Western,Mumbai,"Chinese,  Seafood",3.6,6,800,30628915-3ed2-45ab-a8c5-4f271c8845ff,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/30628915-3ed2-45ab-a8c5-4f271c8845ff.png
Kath N Ghat,"Panch Pakhadi, Thane", Thane,Mumbai,"Maharashtrian,  North Indian,  Seafood",4.5,50,1500,43b62c49-fc27-4d25-bfc5-60e620a468c7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/43b62c49-fc27-4d25-bfc5-60e620a468c7.png
Flavors,"Hotel Yogi Metropolitan,Sanpada, Navi Mumbai", Navi Mumbai,Mumbai,"North Indian,  Italian,  Chinese,  Seafood",4.3,94,1500,cbfd5614-3fb2-44ce-b488-2bbae3c43e83,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cbfd5614-3fb2-44ce-b488-2bbae3c43e83.png
Warehouse KitchenBar,"Malad West, North Western", North Western,Mumbai,"North Indian,  Continental,  Oriental ,  Seafood,  Fast Food",4.2,288,2000,070aa185-2b55-4270-bbda-c24666fe24e5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/070aa185-2b55-4270-bbda-c24666fe24e5.png
Shikara,"Hotel Highway View,Sanpada, Navi Mumbai", Navi Mumbai,Mumbai,"North Indian,  Chinese,  Seafood,  Mughlai",4.2,70,1800,0f0f8251-a02b-46df-bb58-46ca391e6a91,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0f0f8251-a02b-46df-bb58-46ca391e6a91.png
Harbour O' Four,"Sun Magnetica Building,Thane West, Thane", Thane,Mumbai,"North Indian,  Chinese,  Continental,  Fast Food",4.1,242,1600,212f450b-ec7b-4633-acae-c37a3b9c0b83,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/212f450b-ec7b-4633-acae-c37a3b9c0b83.png
Gajalee,"Near Andheri West Station, Andheri West", Andheri West,Mumbai,"Seafood,  Malvani,  North Indian",4.5,77,1500,eb6a8b97-83f5-4ea2-a977-f1fa20b680fa,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/eb6a8b97-83f5-4ea2-a977-f1fa20b680fa.png
Kasbah Grand,"Chandiwala Arcade,Goregaon West, North Western", North Western,Mumbai,"Multi-Cuisine,  North Indian,  Chinese,  Seafood,  Asian,  Arabian,  Mughlai",4.1,401,2000,7069d29c-63b8-4dd2-9524-da6114e72c15,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7069d29c-63b8-4dd2-9524-da6114e72c15.png
Green Leaf,"Balwanth Niwas,Thane West, Thane", Thane,Mumbai,"North Indian,  Chinese,  Fast Food",4.2,55,900,b8c6dd07-2251-4b07-a0d6-cb1308ffa376,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b8c6dd07-2251-4b07-a0d6-cb1308ffa376.png
Mia Cuccinna,"Bandra West, Bandra", Bandra,Mumbai,"Fast Food,  Italian,  Continental",4.2,96,2200,036ced6a-5f35-4274-ad5a-5ad10a07a952,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/036ced6a-5f35-4274-ad5a-5ad10a07a952.png
Green Tadka,"Goregaon West, North Western", North Western,Mumbai,"North Indian,  Fast Food,  Chinese,  South Indian",3.6,15,700,7be6744f-a3d2-40b8-b26b-881a95110b61,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7be6744f-a3d2-40b8-b26b-881a95110b61.png
Tavaa,"Saqib CHS,Bandra West, Bandra", Bandra,Mumbai,"Chinese,  Mughlai,  Seafood",3.8,82,800,a53e37db-4a84-4f30-b0f1-d46f049d7415,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a53e37db-4a84-4f30-b0f1-d46f049d7415.png
Wow! China by Wow! Momo,"Gagangiri CHS,Bandra West, Bandra", Bandra,Mumbai,"Chinese,  Seafood",4.5,10,1600,d3d85720-0115-4736-ad97-d8d871b2882d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d3d85720-0115-4736-ad97-d8d871b2882d.png
Boojee Cafe,"Rays House CHS,Bandra West, Bandra", Bandra,Mumbai,"Fast Food,  Coffee",5,4,800,0c1ef33b-ce83-4e2b-9d4f-002af46f61a5,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0c1ef33b-ce83-4e2b-9d4f-002af46f61a5.png
Misal Adda,"Thane West, Thane", Thane,Mumbai,"Maharashtrian,  Street Food",3.8,2,200,1d55df8a-2448-4bb8-b0f5-f758e664ef3f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1d55df8a-2448-4bb8-b0f5-f758e664ef3f.png
The Nutcracker,"Bandra West, Bandra", Bandra,Mumbai,"European,  American",4.6,132,1200,f79b02a6-9ba6-4778-8f72-a10ca8b91859,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f79b02a6-9ba6-4778-8f72-a10ca8b91859.png
Soul Fry,"Silver Croft Building,Bandra West, Bandra", Bandra,Mumbai,"Seafood,  Goan",3.9,30,1000,57325dab-07fb-420f-9d0e-9c658bb3d350,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/57325dab-07fb-420f-9d0e-9c658bb3d350.png
Pablo - The Art Cafe Lounge,"Turbhe, Navi Mumbai", Navi Mumbai,Mumbai,"Multi-Cuisine,  Continental,  European,  Seafood,  Modern Indian",4.2,53,2500,17de9b24-431d-4476-9ad7-22d9179607b7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/17de9b24-431d-4476-9ad7-22d9179607b7.png
The Bagel Shop,"Anand Villa,Bandra West, Bandra", Bandra,Mumbai,"Fast Food,  Continental,  American",4.4,66,1000,b1f360b0-6694-4569-9371-f85bdf1cc9e9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b1f360b0-6694-4569-9371-f85bdf1cc9e9.png
Meraki,"Bandra West, Bandra", Bandra,Mumbai,"Chinese,  Thai,  Burmese",4.2,30,600,bcca7df8-f86c-4299-975a-f7e34125408c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/bcca7df8-f86c-4299-975a-f7e34125408c.png
Phelia Lounge,"Goregaon West, North Western", North Western,Mumbai,"Multi-Cuisine,  North Indian,  Oriental ,  Fast Food,  Modern Indian",4,35,2000,2660620e-9fca-4c1a-9ac9-1acf0afc3023,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/2660620e-9fca-4c1a-9ac9-1acf0afc3023.png
Messy Addaa,"Matunga East, South Mumbai", South Mumbai,Mumbai,"Fast Food,  Italian",4.6,62,700,76bc9921-707c-492c-bf40-aef4555102b3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/76bc9921-707c-492c-bf40-aef4555102b3.png
Cafe Nutrithink,"Panch Pakhadi, Thane", Thane,Mumbai,"Continental,  Health Food",4,1,1000,7cc769fa-1f98-4a5f-894f-cd271a623ef2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7cc769fa-1f98-4a5f-894f-cd271a623ef2.png
By The Bae - Kitchen And Bar,"Versova, Andheri West", Andheri West,Mumbai,"North Indian,  Italian,  Continental,  Street Food",4.1,526,2000,642f5993-d9de-4e03-8a7a-6f4741359da2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/642f5993-d9de-4e03-8a7a-6f4741359da2.png
Bougainvillea,"Turbhe, Navi Mumbai", Navi Mumbai,Mumbai,"North Indian,  Oriental ,  Chinese,  Continental",4.4,40,1300,edd6a5ed-2a37-48cd-af47-67ab8f9095e3,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/edd6a5ed-2a37-48cd-af47-67ab8f9095e3.png
Bandra Gomantak,"Bandra West, Bandra", Bandra,Mumbai,"Multi-Cuisine,  North Indian,  Chinese,  Seafood,  Mughlai,  Malvani",3.6,3,800,a58d89b2-51b4-446e-9828-5b06f6dd62e8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a58d89b2-51b4-446e-9828-5b06f6dd62e8.png
Howra Burger,"Dunhill Apartments,Bandra West, Bandra", Bandra,Mumbai,"Burger,  Fast Food",4.2,11,600,c6c866fa-e51b-40a6-81e2-05bbd1036bfe,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c6c866fa-e51b-40a6-81e2-05bbd1036bfe.png
British Waffle Co.,"Vastu Tower,Goregaon East, North Western", North Western,Mumbai,"Waffle,  Desserts,  Shakes",1,1,400,fff69754-c436-4a17-9905-2de6b217c1d0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/fff69754-c436-4a17-9905-2de6b217c1d0.png
New Sernyaa,"Adarsh Nagar, Andheri West", Andheri West,Mumbai,"Tibetan,  Chinese,  Seafood,  Burmese",1.7,3,800,4823c308-d6dc-4e39-ac35-f733a5784827,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4823c308-d6dc-4e39-ac35-f733a5784827.png
Shake N Crack,"Sanpada, Navi Mumbai", Navi Mumbai,Mumbai,"Fast Food,  Shakes",2.3,2,200,23e1eb9b-ce1d-4c7f-8081-ffaac98917a2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/23e1eb9b-ce1d-4c7f-8081-ffaac98917a2.png
6th Street Yogurt,"Rachael Building,Bandra West, Bandra", Bandra,Mumbai,"Desserts,  Ice Cream,  Yogurt",4.5,45,300,aa3739da-6aba-4a72-82ee-76d8b6825717,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/aa3739da-6aba-4a72-82ee-76d8b6825717.png
Eataeria,"Bandra West, Bandra", Bandra,Mumbai,"Chinese,  North Indian,  Fast Food",4.4,10,800,033652bf-cf50-43e7-ac8f-69353f715da7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/033652bf-cf50-43e7-ac8f-69353f715da7.png
Bachelorr's,"Kosamda,Bandra West, Bandra", Bandra,Mumbai,"Juice,  Street Food,  Desserts,  Fast Food",4.2,20,300,0e83d7a3-b47c-47bb-a830-9d45d2623898,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0e83d7a3-b47c-47bb-a830-9d45d2623898.png
Bruciato Food Factory,"Near Andheri West Station, Andheri West", Andheri West,Mumbai,"Italian,  Fast Food",3.9,29,1000,cbdc77fb-32f7-4ed1-9441-05281278d319,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cbdc77fb-32f7-4ed1-9441-05281278d319.png
HAS South Bombay,"Inorbit Mall,Malad West, North Western", North Western,Mumbai,"South Indian,  Health Food",3.5,2,500,75af0744-1f7f-43a5-a1be-18f4f8e7d01c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/75af0744-1f7f-43a5-a1be-18f4f8e7d01c.png
Naans n Noodles,"Hotel Yogi Midtown,Turbhe, Navi Mumbai", Navi Mumbai,Mumbai,"North Indian,  Chinese",3.9,38,1000,b87e3148-a58a-492a-a81a-f8154403ec29,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b87e3148-a58a-492a-a81a-f8154403ec29.png
Beyond - Wine & Dine,"Malad West, North Western", North Western,Mumbai,"North Indian,  Fast Food,  Italian,  Continental,  Mexican,  Oriental ",4.3,97,2200,f1c244e3-e973-4640-82b7-b1cbf800dd39,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f1c244e3-e973-4640-82b7-b1cbf800dd39.png
Thangabali,"Manmohan Bhavan,Mahim, South Mumbai", South Mumbai,Mumbai,"South Indian,  North Indian,  Seafood",4.4,213,1200,f70d2c70-7b07-4443-b34f-cae923fc2142,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/f70d2c70-7b07-4443-b34f-cae923fc2142.png
Dewano Daa Dhaba,"Near Andheri West Station, Andheri West", Andheri West,Mumbai,"North Indian,  Awadhi",4.5,7,900,e2bf3634-91cd-49ce-934e-a11a8fb2e066,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e2bf3634-91cd-49ce-934e-a11a8fb2e066.png
Nomada,"Near Andheri West Station, Andheri West", Andheri West,Mumbai,"American,  Fast Food",3.6,4,1500,c5712983-9816-4167-88d0-a3e7c6c0b52a,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c5712983-9816-4167-88d0-a3e7c6c0b52a.png
Stir Fry Grill,"Malad West, North Western", North Western,Mumbai,"Chinese,  Thai",4.3,42,1500,4d084efb-a97d-4699-b297-e15669f5d1f7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4d084efb-a97d-4699-b297-e15669f5d1f7.png
Goa Portuguesa,"Mili CHS,Mahim, South Mumbai", South Mumbai,Mumbai,"Goan,  South Indian,  Seafood,  Maharashtrian,  Portuguese",4.3,269,1500,52e3de6d-51f8-447e-9f2f-5e1e9d85d9b0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/52e3de6d-51f8-447e-9f2f-5e1e9d85d9b0.png
Sirocco,"Versova, Andheri West", Andheri West,Mumbai,"Italian,  Chinese",4.3,16,1200,71c7ae38-3ce2-444b-9f8e-b991417e439f,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/71c7ae38-3ce2-444b-9f8e-b991417e439f.png
Diva Maharashtracha,"Mili CHS,Mahim, South Mumbai", South Mumbai,Mumbai,"Maharashtrian,  Seafood,  Goan,  Konkani,  Malvani",4.4,158,2000,dc9dc5a3-8c16-4e55-8759-2a79b9009074,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/dc9dc5a3-8c16-4e55-8759-2a79b9009074.png
Yoko Sizzlers,"Malad West, North Western", North Western,Mumbai,"Fast Food,  Sizzlers,  Seafood",4.3,83,2400,5f897087-c9fb-41c9-8677-0b296ea5a59d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/5f897087-c9fb-41c9-8677-0b296ea5a59d.png
Dakshin Culture Curry,"Mili CHS,Mahim, South Mumbai", South Mumbai,Mumbai,"South Indian,  Maharashtrian,  Goan,  Seafood,  Chettinad,  Malvani",4.1,45,2000,d0b6057b-9e47-4a72-9b4e-634b7f418bc0,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/d0b6057b-9e47-4a72-9b4e-634b7f418bc0.png
Aditi Fast Food,"Malad West, North Western", North Western,Mumbai,"North Indian,  Chinese,  South Indian",3.7,5,500,06f365cb-8324-4303-963b-c94a450497ce,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/06f365cb-8324-4303-963b-c94a450497ce.png
Ambience All Day Dining,"Kandivali East, North Western", North Western,Mumbai,"Continental,  Multi-Cuisine,  North Indian,  Chinese,  Seafood",4.2,105,1500,00705ff5-79ed-417b-a821-e601b41e1bb9,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/00705ff5-79ed-417b-a821-e601b41e1bb9.png
TASCA Oriental Cuisine,"Cosmos Paradise,Thane West, Thane", Thane,Mumbai,"North Indian,  Asian,  Fast Food",4.2,64,1000,1ea08398-4118-4500-af84-1a234d812078,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1ea08398-4118-4500-af84-1a234d812078.png
High On Tea,"Evershine Insat CHS,Kandivali East, North Western", North Western,Mumbai,"Tea,  North Indian,  Italian",4.2,12,600,0e2a0330-1524-49a6-a1db-8a119bf93ebc,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/0e2a0330-1524-49a6-a1db-8a119bf93ebc.png
Gigil Brasserie,"Kandivali East, North Western", North Western,Mumbai,"Italian,  Fast Food,  Shakes",4.2,16,1000,4e02f0d6-3316-4b7d-b8c2-96f1a8692d70,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4e02f0d6-3316-4b7d-b8c2-96f1a8692d70.png
Wah Maratha,"Summer Castle Compound,Thane West, Thane", Thane,Mumbai,"Maharashtrian,  Seafood",3.8,13,400,e3fdf1d1-658d-4d89-8a98-534c90fb2f80,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e3fdf1d1-658d-4d89-8a98-534c90fb2f80.png
Silver Oaks,"Agarwal Centre,Malad West, North Western", North Western,Mumbai,"Multi-Cuisine,  North Indian,  Chinese,  Continental,  Seafood,  Oriental ",4.3,128,1500,8242c204-9ebc-451b-a13d-caad31ab98ec,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/8242c204-9ebc-451b-a13d-caad31ab98ec.png
Ebony Fine Dine,"Vishnu Shivam Mall,Kandivali East, North Western", North Western,Mumbai,"Multi-Cuisine,  North Indian,  Chinese,  Continental,  Seafood,  Mughlai,  Oriental ",4.2,433,1600,1ef35df2-4273-44ca-8805-8373b6db9045,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/1ef35df2-4273-44ca-8805-8373b6db9045.png
The Momo Factory,"Hari Niwas,Dadar West, South Mumbai", South Mumbai,Mumbai,"Tibetan,  Fast Food",3.5,20,400,cbdc3e37-b375-4e8a-8e1e-406293ecc6ec,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/cbdc3e37-b375-4e8a-8e1e-406293ecc6ec.png
The Burrow Cafe,"Malad West, North Western", North Western,Mumbai,"Continental,  American",4.1,19,500,c872e206-cdfe-4ec2-90fb-f286b7a2bdb8,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c872e206-cdfe-4ec2-90fb-f286b7a2bdb8.png
Chinese Wok (Wok Express),"Viviana Mall,Thane West, Thane", Thane,Mumbai,"Chinese,  Thai,  Asian",3.6,38,800,221f42c5-7c8c-4832-b046-cb4e06c8260c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/221f42c5-7c8c-4832-b046-cb4e06c8260c.png
Ming Yang,"Taj Lands End Hotel,Bandra West, Bandra", Bandra,Mumbai,"Chinese,  Thai,  Seafood",4.5,86,4000,4839bce4-fda5-4d8e-9742-e41cd776f543,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4839bce4-fda5-4d8e-9742-e41cd776f543.png
Froozo,"King Palace,Malad West, North Western", North Western,Mumbai,"Desserts,  Ice Cream,  Fast Food",2.2,10,800,b0aa80e5-17b8-4b82-b9c6-e1214e2eb739,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b0aa80e5-17b8-4b82-b9c6-e1214e2eb739.png
Hotel Rishi,"Shinde Estate,Dadar East, South Mumbai", South Mumbai,Mumbai,"North Indian,  Chinese,  Seafood",4.2,27,1200,b03a07a3-1696-494e-8ba7-e84fa831dfad,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/b03a07a3-1696-494e-8ba7-e84fa831dfad.png
BrewDog Mid-Town Mumbai,"Lower Parel, South Mumbai", South Mumbai,Mumbai,"North Indian,  European,  Asian",5,1,1600,4a07433f-fa97-4e9f-b456-d9ef0e213386,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/4a07433f-fa97-4e9f-b456-d9ef0e213386.png
Vividh NX Bar & Cafe,"Gayatri Shivam Apartment,Kandivali East, North Western", North Western,Mumbai,"North Indian,  Italian,  Continental",4.3,236,1600,bc36738c-fcd6-44fe-81bd-71bf8087c095,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/bc36738c-fcd6-44fe-81bd-71bf8087c095.png
Banjara Dhaba,"Kandivali East, North Western", North Western,Mumbai,North Indian,3.5,27,500,6a167903-2e09-444e-9a60-323f10cc2332,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/6a167903-2e09-444e-9a60-323f10cc2332.png
Crave Junction,"Kandivali West, North Western", North Western,Mumbai,"Fast Food,  Italian",3.9,92,1000,61e599d5-5b6f-4584-a9bb-a63293c884b1,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/61e599d5-5b6f-4584-a9bb-a63293c884b1.png
Express Eats by Tasca,"Cosmos Paradise,Thane West, Thane", Thane,Mumbai,Fast Food,3.3,3,500,faadfbd4-2bc4-4b14-84f6-1e118f9e308b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/faadfbd4-2bc4-4b14-84f6-1e118f9e308b.png
Fisco Restobar,"Kandivali West, North Western", North Western,Mumbai,"Multi-Cuisine,  North Indian,  Italian,  Chinese,  Continental",4.3,767,2000,c15b4597-d5ff-48be-9690-1ce070916b1b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c15b4597-d5ff-48be-9690-1ce070916b1b.png
90ft Above,"Vini Elegance,Borivali West, North Western", North Western,Mumbai,"North Indian,  Chinese",4.1,788,1200,eca1cdb8-679a-417a-b3a1-817e3f04850c,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/eca1cdb8-679a-417a-b3a1-817e3f04850c.png
Cottage Grill,"Dadar West, South Mumbai", South Mumbai,Mumbai,"North Indian,  Chinese,  Mughlai",4.3,71,1200,a475523b-c3f7-41b0-a941-df970ced21e2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/a475523b-c3f7-41b0-a941-df970ced21e2.png
Zaiqaa,"Rajaram Estate,Dadar East, South Mumbai", South Mumbai,Mumbai,"North Indian,  Chinese,  Seafood,  Mughlai",3.8,6,800,7a45e0a4-a079-4613-a66f-f252f0a6b3b7,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7a45e0a4-a079-4613-a66f-f252f0a6b3b7.png
Uttar Dakshin Veg Treat,"Vasant Vihar, Thane", Thane,Mumbai,"North Indian,  Chinese,  South Indian,  Shakes",4.1,5,900,3873a492-5305-4ecc-8048-88183efc5633,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/3873a492-5305-4ecc-8048-88183efc5633.png
Chitchat Chai,"Kandivali West, North Western", North Western,Mumbai,"Fast Food,  Tea",3.8,12,600,794580f7-d55f-4042-b2e9-07a12f992174,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/794580f7-d55f-4042-b2e9-07a12f992174.png
Dwarka Restaurant,"Nerul, Navi Mumbai", Navi Mumbai,Mumbai,"North Indian,  South Indian",3.7,25,700,08f2568f-3655-4739-a09d-44235adb663b,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/08f2568f-3655-4739-a09d-44235adb663b.png
City Forestt Family Restaurant & Bar,"Thane West, Thane", Thane,Mumbai,"North Indian,  Chinese,  Seafood",4.4,46,2000,7be4235b-5c61-4089-a628-68851492ae57,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/7be4235b-5c61-4089-a628-68851492ae57.png
Royal Rasoi,"Hawares Centurion Mall,Seawoods, Navi Mumbai", Navi Mumbai,Mumbai,"North Indian,  Chinese,  Seafood",4.5,37,1000,c2cba0cd-1dd6-4c01-b599-727445101169,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/c2cba0cd-1dd6-4c01-b599-727445101169.png
Arabian Chillies Restaurant,"Dreamz Horizon Building,Nerul, Navi Mumbai", Navi Mumbai,Mumbai,"Mughlai,  Chinese",3.9,54,1000,e687c26a-a967-4546-ba8e-2248dcee2279,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e687c26a-a967-4546-ba8e-2248dcee2279.png
Twistie's,"Sunrise Shopping Center,Thane West, Thane", Thane,Mumbai,"Italian,  Pizza,  Fast Food",4.4,26,800,517f1e87-cb85-4da9-add7-0c51dec3208d,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/517f1e87-cb85-4da9-add7-0c51dec3208d.png
Arab Restaurant,"Sewri, South Mumbai", South Mumbai,Mumbai,"North Indian,  Chinese,  Mughlai",3.9,38,700,e4ec69a2-e46f-428c-aa83-a14255bd5ea2,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/e4ec69a2-e46f-428c-aa83-a14255bd5ea2.png
Kattyz,"Amrapali Shopping Center,Vasant Vihar, Thane", Thane,Mumbai,Fast Food,3,2,200,010449d2-1b6f-40ff-a95c-54eec23d1b87,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/010449d2-1b6f-40ff-a95c-54eec23d1b87.png
Preeti Sandwich and Juice Centre,"Amanda Shopping Centre,Thane West, Thane", Thane,Mumbai,Fast Food,4.7,3,600,5325aca0-2f20-459d-baaf-fe8ba22d6117,https://restaurant-resources-liminal.s3.ap-south-1.amazonaws.com/uuid_images/5325aca0-2f20-459d-baaf-fe8ba22d6117.png
